id,sentenca,secao,entidade_texto,entidade_label,entidade_start,entidade_end,entidade_score
23,"Por conta disso, foram lavrados os AI no 22.082.403-7 (Manter empregado trabalhando sob condições contrárias às disposições de proteção ao trabalho, quer seja submetido a trabalho forçado, quer seja reduzido à condição análoga de escravo), AI no 22.095.498-4 (Deixar de disponibilizar local adequado para preparo de alimentos aos trabalhadores), AI no 22.095.499-2 (Fornecer água para banho em desacordo com os usos e costumes da região ou com a forma estabelecida em convenção ou acordo coletivo), AI no 22.095.500-0 (Deixar de disponibilizar instalações sanitárias aos trabalhadores), AI no 22.095.501-8 (Deixar de disponibilizar locais para refeição aos trabalhadores), AI no 22.095.502-6 (Deixar de fornecer roupas de cama adequadas às condições climáticas locais), AI no 22.095.503-4 (Deixar de fornecer, gratuitamente, EPI aos trabalhadores, e/ou fornecer EPI inadequado ao risco, e/ou deixar de manter o EPI em perfeito estado de conservação e funcionamento), AI no 22.095.504-2 (Deixar de cumprir um ou mais dispositivos relativos à disponibilização de água potável aos trabalhadores), AI no 22.095.497-6 (Deixar de disponibilizar, nas frentes de trabalho, instalações sanitárias compostas por vasos sanitários e lavatórios [...]).",DOS_FATOS,A,JURISPRUDENCIA,35.0,36.0,0.9574
23,"Por conta disso, foram lavrados os AI no 22.082.403-7 (Manter empregado trabalhando sob condições contrárias às disposições de proteção ao trabalho, quer seja submetido a trabalho forçado, quer seja reduzido à condição análoga de escravo), AI no 22.095.498-4 (Deixar de disponibilizar local adequado para preparo de alimentos aos trabalhadores), AI no 22.095.499-2 (Fornecer água para banho em desacordo com os usos e costumes da região ou com a forma estabelecida em convenção ou acordo coletivo), AI no 22.095.500-0 (Deixar de disponibilizar instalações sanitárias aos trabalhadores), AI no 22.095.501-8 (Deixar de disponibilizar locais para refeição aos trabalhadores), AI no 22.095.502-6 (Deixar de fornecer roupas de cama adequadas às condições climáticas locais), AI no 22.095.503-4 (Deixar de fornecer, gratuitamente, EPI aos trabalhadores, e/ou fornecer EPI inadequado ao risco, e/ou deixar de manter o EPI em perfeito estado de conservação e funcionamento), AI no 22.095.504-2 (Deixar de cumprir um ou mais dispositivos relativos à disponibilização de água potável aos trabalhadores), AI no 22.095.497-6 (Deixar de disponibilizar, nas frentes de trabalho, instalações sanitárias compostas por vasos sanitários e lavatórios [...]).",DOS_FATOS,##I no 22. 082. 403 - 7,JURISPRUDENCIA,36.0,53.0,0.9148
23,"Por conta disso, foram lavrados os AI no 22.082.403-7 (Manter empregado trabalhando sob condições contrárias às disposições de proteção ao trabalho, quer seja submetido a trabalho forçado, quer seja reduzido à condição análoga de escravo), AI no 22.095.498-4 (Deixar de disponibilizar local adequado para preparo de alimentos aos trabalhadores), AI no 22.095.499-2 (Fornecer água para banho em desacordo com os usos e costumes da região ou com a forma estabelecida em convenção ou acordo coletivo), AI no 22.095.500-0 (Deixar de disponibilizar instalações sanitárias aos trabalhadores), AI no 22.095.501-8 (Deixar de disponibilizar locais para refeição aos trabalhadores), AI no 22.095.502-6 (Deixar de fornecer roupas de cama adequadas às condições climáticas locais), AI no 22.095.503-4 (Deixar de fornecer, gratuitamente, EPI aos trabalhadores, e/ou fornecer EPI inadequado ao risco, e/ou deixar de manter o EPI em perfeito estado de conservação e funcionamento), AI no 22.095.504-2 (Deixar de cumprir um ou mais dispositivos relativos à disponibilização de água potável aos trabalhadores), AI no 22.095.497-6 (Deixar de disponibilizar, nas frentes de trabalho, instalações sanitárias compostas por vasos sanitários e lavatórios [...]).",DOS_FATOS,A,JURISPRUDENCIA,240.0,241.0,0.9866
23,"Por conta disso, foram lavrados os AI no 22.082.403-7 (Manter empregado trabalhando sob condições contrárias às disposições de proteção ao trabalho, quer seja submetido a trabalho forçado, quer seja reduzido à condição análoga de escravo), AI no 22.095.498-4 (Deixar de disponibilizar local adequado para preparo de alimentos aos trabalhadores), AI no 22.095.499-2 (Fornecer água para banho em desacordo com os usos e costumes da região ou com a forma estabelecida em convenção ou acordo coletivo), AI no 22.095.500-0 (Deixar de disponibilizar instalações sanitárias aos trabalhadores), AI no 22.095.501-8 (Deixar de disponibilizar locais para refeição aos trabalhadores), AI no 22.095.502-6 (Deixar de fornecer roupas de cama adequadas às condições climáticas locais), AI no 22.095.503-4 (Deixar de fornecer, gratuitamente, EPI aos trabalhadores, e/ou fornecer EPI inadequado ao risco, e/ou deixar de manter o EPI em perfeito estado de conservação e funcionamento), AI no 22.095.504-2 (Deixar de cumprir um ou mais dispositivos relativos à disponibilização de água potável aos trabalhadores), AI no 22.095.497-6 (Deixar de disponibilizar, nas frentes de trabalho, instalações sanitárias compostas por vasos sanitários e lavatórios [...]).",DOS_FATOS,##I no 22. 095. 498 - 4,JURISPRUDENCIA,241.0,258.0,0.9633
23,"Por conta disso, foram lavrados os AI no 22.082.403-7 (Manter empregado trabalhando sob condições contrárias às disposições de proteção ao trabalho, quer seja submetido a trabalho forçado, quer seja reduzido à condição análoga de escravo), AI no 22.095.498-4 (Deixar de disponibilizar local adequado para preparo de alimentos aos trabalhadores), AI no 22.095.499-2 (Fornecer água para banho em desacordo com os usos e costumes da região ou com a forma estabelecida em convenção ou acordo coletivo), AI no 22.095.500-0 (Deixar de disponibilizar instalações sanitárias aos trabalhadores), AI no 22.095.501-8 (Deixar de disponibilizar locais para refeição aos trabalhadores), AI no 22.095.502-6 (Deixar de fornecer roupas de cama adequadas às condições climáticas locais), AI no 22.095.503-4 (Deixar de fornecer, gratuitamente, EPI aos trabalhadores, e/ou fornecer EPI inadequado ao risco, e/ou deixar de manter o EPI em perfeito estado de conservação e funcionamento), AI no 22.095.504-2 (Deixar de cumprir um ou mais dispositivos relativos à disponibilização de água potável aos trabalhadores), AI no 22.095.497-6 (Deixar de disponibilizar, nas frentes de trabalho, instalações sanitárias compostas por vasos sanitários e lavatórios [...]).",DOS_FATOS,A,JURISPRUDENCIA,346.0,347.0,0.9791
23,"Por conta disso, foram lavrados os AI no 22.082.403-7 (Manter empregado trabalhando sob condições contrárias às disposições de proteção ao trabalho, quer seja submetido a trabalho forçado, quer seja reduzido à condição análoga de escravo), AI no 22.095.498-4 (Deixar de disponibilizar local adequado para preparo de alimentos aos trabalhadores), AI no 22.095.499-2 (Fornecer água para banho em desacordo com os usos e costumes da região ou com a forma estabelecida em convenção ou acordo coletivo), AI no 22.095.500-0 (Deixar de disponibilizar instalações sanitárias aos trabalhadores), AI no 22.095.501-8 (Deixar de disponibilizar locais para refeição aos trabalhadores), AI no 22.095.502-6 (Deixar de fornecer roupas de cama adequadas às condições climáticas locais), AI no 22.095.503-4 (Deixar de fornecer, gratuitamente, EPI aos trabalhadores, e/ou fornecer EPI inadequado ao risco, e/ou deixar de manter o EPI em perfeito estado de conservação e funcionamento), AI no 22.095.504-2 (Deixar de cumprir um ou mais dispositivos relativos à disponibilização de água potável aos trabalhadores), AI no 22.095.497-6 (Deixar de disponibilizar, nas frentes de trabalho, instalações sanitárias compostas por vasos sanitários e lavatórios [...]).",DOS_FATOS,##I no 22. 095. 499 - 2,JURISPRUDENCIA,347.0,364.0,0.9578
23,"Por conta disso, foram lavrados os AI no 22.082.403-7 (Manter empregado trabalhando sob condições contrárias às disposições de proteção ao trabalho, quer seja submetido a trabalho forçado, quer seja reduzido à condição análoga de escravo), AI no 22.095.498-4 (Deixar de disponibilizar local adequado para preparo de alimentos aos trabalhadores), AI no 22.095.499-2 (Fornecer água para banho em desacordo com os usos e costumes da região ou com a forma estabelecida em convenção ou acordo coletivo), AI no 22.095.500-0 (Deixar de disponibilizar instalações sanitárias aos trabalhadores), AI no 22.095.501-8 (Deixar de disponibilizar locais para refeição aos trabalhadores), AI no 22.095.502-6 (Deixar de fornecer roupas de cama adequadas às condições climáticas locais), AI no 22.095.503-4 (Deixar de fornecer, gratuitamente, EPI aos trabalhadores, e/ou fornecer EPI inadequado ao risco, e/ou deixar de manter o EPI em perfeito estado de conservação e funcionamento), AI no 22.095.504-2 (Deixar de cumprir um ou mais dispositivos relativos à disponibilização de água potável aos trabalhadores), AI no 22.095.497-6 (Deixar de disponibilizar, nas frentes de trabalho, instalações sanitárias compostas por vasos sanitários e lavatórios [...]).",DOS_FATOS,A,JURISPRUDENCIA,499.0,500.0,0.9878
23,"Por conta disso, foram lavrados os AI no 22.082.403-7 (Manter empregado trabalhando sob condições contrárias às disposições de proteção ao trabalho, quer seja submetido a trabalho forçado, quer seja reduzido à condição análoga de escravo), AI no 22.095.498-4 (Deixar de disponibilizar local adequado para preparo de alimentos aos trabalhadores), AI no 22.095.499-2 (Fornecer água para banho em desacordo com os usos e costumes da região ou com a forma estabelecida em convenção ou acordo coletivo), AI no 22.095.500-0 (Deixar de disponibilizar instalações sanitárias aos trabalhadores), AI no 22.095.501-8 (Deixar de disponibilizar locais para refeição aos trabalhadores), AI no 22.095.502-6 (Deixar de fornecer roupas de cama adequadas às condições climáticas locais), AI no 22.095.503-4 (Deixar de fornecer, gratuitamente, EPI aos trabalhadores, e/ou fornecer EPI inadequado ao risco, e/ou deixar de manter o EPI em perfeito estado de conservação e funcionamento), AI no 22.095.504-2 (Deixar de cumprir um ou mais dispositivos relativos à disponibilização de água potável aos trabalhadores), AI no 22.095.497-6 (Deixar de disponibilizar, nas frentes de trabalho, instalações sanitárias compostas por vasos sanitários e lavatórios [...]).",DOS_FATOS,##I no 22. 095. 500 - 0,JURISPRUDENCIA,500.0,517.0,0.9709
23,"Por conta disso, foram lavrados os AI no 22.082.403-7 (Manter empregado trabalhando sob condições contrárias às disposições de proteção ao trabalho, quer seja submetido a trabalho forçado, quer seja reduzido à condição análoga de escravo), AI no 22.095.498-4 (Deixar de disponibilizar local adequado para preparo de alimentos aos trabalhadores), AI no 22.095.499-2 (Fornecer água para banho em desacordo com os usos e costumes da região ou com a forma estabelecida em convenção ou acordo coletivo), AI no 22.095.500-0 (Deixar de disponibilizar instalações sanitárias aos trabalhadores), AI no 22.095.501-8 (Deixar de disponibilizar locais para refeição aos trabalhadores), AI no 22.095.502-6 (Deixar de fornecer roupas de cama adequadas às condições climáticas locais), AI no 22.095.503-4 (Deixar de fornecer, gratuitamente, EPI aos trabalhadores, e/ou fornecer EPI inadequado ao risco, e/ou deixar de manter o EPI em perfeito estado de conservação e funcionamento), AI no 22.095.504-2 (Deixar de cumprir um ou mais dispositivos relativos à disponibilização de água potável aos trabalhadores), AI no 22.095.497-6 (Deixar de disponibilizar, nas frentes de trabalho, instalações sanitárias compostas por vasos sanitários e lavatórios [...]).",DOS_FATOS,A,JURISPRUDENCIA,587.0,588.0,0.9683
23,"Por conta disso, foram lavrados os AI no 22.082.403-7 (Manter empregado trabalhando sob condições contrárias às disposições de proteção ao trabalho, quer seja submetido a trabalho forçado, quer seja reduzido à condição análoga de escravo), AI no 22.095.498-4 (Deixar de disponibilizar local adequado para preparo de alimentos aos trabalhadores), AI no 22.095.499-2 (Fornecer água para banho em desacordo com os usos e costumes da região ou com a forma estabelecida em convenção ou acordo coletivo), AI no 22.095.500-0 (Deixar de disponibilizar instalações sanitárias aos trabalhadores), AI no 22.095.501-8 (Deixar de disponibilizar locais para refeição aos trabalhadores), AI no 22.095.502-6 (Deixar de fornecer roupas de cama adequadas às condições climáticas locais), AI no 22.095.503-4 (Deixar de fornecer, gratuitamente, EPI aos trabalhadores, e/ou fornecer EPI inadequado ao risco, e/ou deixar de manter o EPI em perfeito estado de conservação e funcionamento), AI no 22.095.504-2 (Deixar de cumprir um ou mais dispositivos relativos à disponibilização de água potável aos trabalhadores), AI no 22.095.497-6 (Deixar de disponibilizar, nas frentes de trabalho, instalações sanitárias compostas por vasos sanitários e lavatórios [...]).",DOS_FATOS,##I no 22. 095. 501 - 8,JURISPRUDENCIA,588.0,605.0,0.9357
23,"Por conta disso, foram lavrados os AI no 22.082.403-7 (Manter empregado trabalhando sob condições contrárias às disposições de proteção ao trabalho, quer seja submetido a trabalho forçado, quer seja reduzido à condição análoga de escravo), AI no 22.095.498-4 (Deixar de disponibilizar local adequado para preparo de alimentos aos trabalhadores), AI no 22.095.499-2 (Fornecer água para banho em desacordo com os usos e costumes da região ou com a forma estabelecida em convenção ou acordo coletivo), AI no 22.095.500-0 (Deixar de disponibilizar instalações sanitárias aos trabalhadores), AI no 22.095.501-8 (Deixar de disponibilizar locais para refeição aos trabalhadores), AI no 22.095.502-6 (Deixar de fornecer roupas de cama adequadas às condições climáticas locais), AI no 22.095.503-4 (Deixar de fornecer, gratuitamente, EPI aos trabalhadores, e/ou fornecer EPI inadequado ao risco, e/ou deixar de manter o EPI em perfeito estado de conservação e funcionamento), AI no 22.095.504-2 (Deixar de cumprir um ou mais dispositivos relativos à disponibilização de água potável aos trabalhadores), AI no 22.095.497-6 (Deixar de disponibilizar, nas frentes de trabalho, instalações sanitárias compostas por vasos sanitários e lavatórios [...]).",DOS_FATOS,A,JURISPRUDENCIA,673.0,674.0,0.9673
23,"Por conta disso, foram lavrados os AI no 22.082.403-7 (Manter empregado trabalhando sob condições contrárias às disposições de proteção ao trabalho, quer seja submetido a trabalho forçado, quer seja reduzido à condição análoga de escravo), AI no 22.095.498-4 (Deixar de disponibilizar local adequado para preparo de alimentos aos trabalhadores), AI no 22.095.499-2 (Fornecer água para banho em desacordo com os usos e costumes da região ou com a forma estabelecida em convenção ou acordo coletivo), AI no 22.095.500-0 (Deixar de disponibilizar instalações sanitárias aos trabalhadores), AI no 22.095.501-8 (Deixar de disponibilizar locais para refeição aos trabalhadores), AI no 22.095.502-6 (Deixar de fornecer roupas de cama adequadas às condições climáticas locais), AI no 22.095.503-4 (Deixar de fornecer, gratuitamente, EPI aos trabalhadores, e/ou fornecer EPI inadequado ao risco, e/ou deixar de manter o EPI em perfeito estado de conservação e funcionamento), AI no 22.095.504-2 (Deixar de cumprir um ou mais dispositivos relativos à disponibilização de água potável aos trabalhadores), AI no 22.095.497-6 (Deixar de disponibilizar, nas frentes de trabalho, instalações sanitárias compostas por vasos sanitários e lavatórios [...]).",DOS_FATOS,##I no 22. 095. 502 - 6,JURISPRUDENCIA,674.0,691.0,0.9394
23,"Por conta disso, foram lavrados os AI no 22.082.403-7 (Manter empregado trabalhando sob condições contrárias às disposições de proteção ao trabalho, quer seja submetido a trabalho forçado, quer seja reduzido à condição análoga de escravo), AI no 22.095.498-4 (Deixar de disponibilizar local adequado para preparo de alimentos aos trabalhadores), AI no 22.095.499-2 (Fornecer água para banho em desacordo com os usos e costumes da região ou com a forma estabelecida em convenção ou acordo coletivo), AI no 22.095.500-0 (Deixar de disponibilizar instalações sanitárias aos trabalhadores), AI no 22.095.501-8 (Deixar de disponibilizar locais para refeição aos trabalhadores), AI no 22.095.502-6 (Deixar de fornecer roupas de cama adequadas às condições climáticas locais), AI no 22.095.503-4 (Deixar de fornecer, gratuitamente, EPI aos trabalhadores, e/ou fornecer EPI inadequado ao risco, e/ou deixar de manter o EPI em perfeito estado de conservação e funcionamento), AI no 22.095.504-2 (Deixar de cumprir um ou mais dispositivos relativos à disponibilização de água potável aos trabalhadores), AI no 22.095.497-6 (Deixar de disponibilizar, nas frentes de trabalho, instalações sanitárias compostas por vasos sanitários e lavatórios [...]).",DOS_FATOS,A,JURISPRUDENCIA,770.0,771.0,0.972
